indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,24,DeepONMF_H1,1,nndsvd,0.24706695003265872,24x212,0.029983900021761656,24,0.24706695003265872,0.28732689303535186,0.02874460001476109
1,SNR_0db,N,New_N_002.wav,24,DeepONMF_H1,1,nndsvd,0.24539806059352365,24x212,0.02550900005735457,24,0.24539806059352365,0.30352156928670715,0.024701499962247908
2,SNR_0db,N,New_N_003.wav,24,DeepONMF_H1,1,nndsvd,0.24998827365115453,24x212,0.025773299974389374,24,0.24998827365115453,0.2993636800563029,0.02498410001862794
3,SNR_0db,N,New_N_004.wav,24,DeepONMF_H1,1,nndsvd,0.2501258568850213,24x212,0.02698920003604144,24,0.2501258568850213,0.30070853763183353,0.0262555000372231
4,SNR_0db,N,New_N_005.wav,24,DeepONMF_H1,1,nndsvd,0.2471470085057316,24x212,0.02622399991378188,24,0.2471470085057316,0.2999928639911731,0.025466399965807796
5,SNR_0db,N,New_N_006.wav,24,DeepONMF_H1,1,nndsvd,0.2480148189769065,24x212,0.028154399944469333,24,0.2480148189769065,0.3008252801211423,0.02737829997204244
6,SNR_0db,N,New_N_007.wav,24,DeepONMF_H1,1,nndsvd,0.24797189486774707,24x212,0.028029400040395558,24,0.24797189486774707,0.3006974968482323,0.027192399953491986
7,SNR_0db,N,New_N_008.wav,24,DeepONMF_H1,1,nndsvd,0.24409853924974118,24x212,0.026475399965420365,24,0.24409853924974118,0.29644384495630866,0.025472800014540553
8,SNR_0db,N,New_N_009.wav,24,DeepONMF_H1,1,nndsvd,0.2467394373628387,24x212,0.02478679991327226,24,0.2467394373628387,0.2963853992110557,0.02405830007046461
9,SNR_0db,N,New_N_010.wav,24,DeepONMF_H1,1,nndsvd,0.24772973266948714,24x212,0.022986800060607493,24,0.24772973266948714,0.29773556849981575,0.022246600012294948
10,SNR_0db,N,New_N_011.wav,24,DeepONMF_H1,1,nndsvd,0.24735514124554756,24x212,0.026300500030629337,24,0.24735514124554756,0.30273131387855723,0.025662000058218837
11,SNR_0db,N,New_N_012.wav,24,DeepONMF_H1,1,nndsvd,0.25010358164753144,24x212,0.02387930010445416,24,0.25010358164753144,0.2922279780634113,0.02324480004608631
12,SNR_0db,N,New_N_013.wav,24,DeepONMF_H1,1,nndsvd,0.24483686113153139,24x212,0.02336790005210787,24,0.24483686113153139,0.30107304601168194,0.022681400063447654
13,SNR_0db,N,New_N_014.wav,24,DeepONMF_H1,1,nndsvd,0.24420659928315347,24x212,0.02182250004261732,24,0.24420659928315347,0.29859407986603564,0.02110580005683005
14,SNR_0db,N,New_N_015.wav,24,DeepONMF_H1,1,nndsvd,0.25333574296301076,24x212,0.02432349999435246,24,0.25333574296301076,0.29329080704833543,0.023410100024193525
15,SNR_0db,N,New_N_016.wav,24,DeepONMF_H1,1,nndsvd,0.25217282797299045,24x212,0.02543329994659871,24,0.25217282797299045,0.295372356098605,0.024719699984416366
16,SNR_0db,N,New_N_017.wav,24,DeepONMF_H1,1,nndsvd,0.25254533068044893,24x212,0.024254800053313375,24,0.25254533068044893,0.30028985227265526,0.023203799966722727
17,SNR_0db,N,New_N_018.wav,24,DeepONMF_H1,1,nndsvd,0.2502908355096573,24x212,0.02442739997059107,24,0.2502908355096573,0.29693046687936686,0.023744699894450605
18,SNR_0db,N,New_N_019.wav,24,DeepONMF_H1,1,nndsvd,0.24854328951452387,24x212,0.02318999997805804,24,0.24854328951452387,0.2958135530522882,0.022463299916125834
19,SNR_0db,N,New_N_020.wav,24,DeepONMF_H1,1,nndsvd,0.2501815045548129,24x212,0.02369509998243302,24,0.250181504554813,0.30081498935290263,0.02301220002118498
20,SNR_0db,N,New_N_021.wav,24,DeepONMF_H1,1,nndsvd,0.24539228049078476,24x212,0.02286860009189695,24,0.24539228049078476,0.3035002612525453,0.02221800002735108
21,SNR_0db,N,New_N_022.wav,24,DeepONMF_H1,1,nndsvd,0.25007717821060027,24x212,0.023633299977518618,24,0.25007717821060027,0.3036906034054081,0.02276179997716099
22,SNR_0db,N,New_N_023.wav,24,DeepONMF_H1,1,nndsvd,0.2444660374972004,24x212,0.024424699950031936,24,0.2444660374972004,0.3019307045652089,0.02373550005722791
23,SNR_0db,N,New_N_024.wav,24,DeepONMF_H1,1,nndsvd,0.2508566022048631,24x212,0.022846900043077767,24,0.2508566022048631,0.29961127915008307,0.022174299927428365
24,SNR_0db,N,New_N_025.wav,24,DeepONMF_H1,1,nndsvd,0.24920786358239286,24x212,0.023718700045719743,24,0.24920786358239286,0.30311617082997366,0.02310720004606992
25,SNR_0db,N,New_N_026.wav,24,DeepONMF_H1,1,nndsvd,0.24789623778959397,24x212,0.02158280008006841,24,0.24789623778959397,0.31118241058845053,0.02091030008159578
26,SNR_0db,N,New_N_027.wav,24,DeepONMF_H1,1,nndsvd,0.24777157236673064,24x212,0.02406429999973625,24,0.24777157236673064,0.2941424619064956,0.02331620000768453
27,SNR_0db,N,New_N_028.wav,24,DeepONMF_H1,1,nndsvd,0.24858390772056968,24x212,0.02734299993608147,24,0.24858390772056962,0.3037249771829662,0.026574400020763278
28,SNR_0db,N,New_N_029.wav,24,DeepONMF_H1,1,nndsvd,0.2536272068686946,24x212,0.022629200015217066,24,0.2536272068686946,0.28883289707560716,0.02172030007932335
29,SNR_0db,N,New_N_030.wav,24,DeepONMF_H1,1,nndsvd,0.24634995934374943,24x212,0.023853400023654103,24,0.24634995934374943,0.29844798388645083,0.02314270008355379
30,SNR_0db,N,New_N_031.wav,24,DeepONMF_H1,1,nndsvd,0.24896841324071714,24x212,0.02336489991284907,24,0.24896841324071714,0.29981443784255823,0.022597000002861023
