clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
AS,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
MR,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
MS,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
MVP,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
PROMEDIO_MACRO,5,20,0,0,1.0,1.0,1.0,1.0,1.0,5
