distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
9-6,2,KNN,DeepONMF_H2,1,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
9-6,2,KNN,DeepONMF_H2,2,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
9-6,2,KNN,DeepONMF_H2,3,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
9-6,2,KNN,DeepONMF_H2,4,156,35,5,4,0.955,0.975,0.875,0.968944099378882,0.925
9-6,2,KNN,DeepONMF_H2,5,158,34,6,2,0.96,0.9875,0.85,0.9634146341463414,0.91875
9-6,2,KNN,DeepONMF_W,1,143,31,9,17,0.87,0.89375,0.775,0.9407894736842105,0.8343750000000001
9-6,2,KNN,DeepONMF_W,2,141,30,10,19,0.855,0.88125,0.75,0.9337748344370861,0.815625
9-6,2,KNN,DeepONMF_W,3,143,31,9,17,0.87,0.89375,0.775,0.9407894736842105,0.8343750000000001
9-6,2,KNN,DeepONMF_W,4,146,33,7,14,0.895,0.9125,0.825,0.954248366013072,0.8687499999999999
9-6,2,KNN,DeepONMF_W,5,152,37,3,8,0.945,0.95,0.925,0.9806451612903225,0.9375
9-6,2,SVM,DeepONMF_H2,1,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
9-6,2,SVM,DeepONMF_H2,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
9-6,2,SVM,DeepONMF_H2,3,153,37,3,7,0.95,0.95625,0.925,0.9807692307692307,0.940625
9-6,2,SVM,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
9-6,2,SVM,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
9-6,2,SVM,DeepONMF_W,1,147,39,1,13,0.93,0.91875,0.975,0.9932432432432432,0.9468749999999999
9-6,2,SVM,DeepONMF_W,2,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
9-6,2,SVM,DeepONMF_W,3,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
9-6,2,SVM,DeepONMF_W,4,152,38,2,8,0.95,0.95,0.95,0.987012987012987,0.95
9-6,2,SVM,DeepONMF_W,5,144,37,3,16,0.905,0.9,0.925,0.9795918367346939,0.9125000000000001
9-6,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
9-6,2,UjaNet,DeepONMF_H2,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
9-6,2,UjaNet,DeepONMF_H2,3,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
9-6,2,UjaNet,DeepONMF_H2,4,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
9-6,2,UjaNet,DeepONMF_H2,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
9-6,2,UjaNet,DeepONMF_W,1,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
9-6,2,UjaNet,DeepONMF_W,2,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
9-6,2,UjaNet,DeepONMF_W,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
9-6,2,UjaNet,DeepONMF_W,4,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
9-6,2,UjaNet,DeepONMF_W,5,152,38,2,8,0.95,0.95,0.95,0.987012987012987,0.95
