,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,0,0,1,7
real_AS,1,34,2,3,0
real_MR,0,3,34,3,0
real_MS,6,11,1,22,0
real_MVP,9,7,1,4,19
