,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,2,0,1,2
real_AS,0,35,1,2,2
real_MR,0,9,29,1,1
real_MS,2,18,4,16,0
real_MVP,10,6,1,3,20
