,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,2,2
real_AS,0,28,4,3,5
real_MR,0,7,28,4,1
real_MS,3,16,1,14,6
real_MVP,9,9,3,1,18
