,N,AS,MR,MS,MVP
N,95.5,0.0,1.0,0.0,3.5000000000000004
AS,0.0,97.5,0.5,0.0,2.0
MR,0.0,2.0,93.0,2.5,2.5
MS,0.0,1.0,1.5,94.0,3.5000000000000004
MVP,3.0,3.0,1.5,3.0,89.5
