,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,3,2
real_AS,0,35,0,4,1
real_MR,1,11,22,3,3
real_MS,5,6,0,25,4
real_MVP,10,3,1,1,25
