clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,144,16,3,0.905,0.925,0.9,0.6981132075471698,0.9125000000000001,40
AS,34,137,23,6,0.855,0.85,0.85625,0.5964912280701754,0.8531249999999999,40
MR,23,157,3,17,0.9,0.575,0.98125,0.8846153846153846,0.778125,40
MS,24,149,11,16,0.865,0.6,0.93125,0.6857142857142857,0.765625,40
MVP,23,154,6,17,0.885,0.575,0.9625,0.7931034482758621,0.76875,40
PROMEDIO_MACRO,141,741,59,59,0.882,0.7049999999999998,0.9262499999999999,0.7316075108445755,0.815625,200
