clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,158,2,0,0.99,1.0,0.9875,0.9523809523809523,0.99375,40
AS,38,158,2,2,0.98,0.95,0.9875,0.95,0.96875,40
MR,40,155,5,0,0.975,1.0,0.96875,0.8888888888888888,0.984375,40
MS,38,160,0,2,0.99,0.95,1.0,1.0,0.975,40
MVP,35,160,0,5,0.975,0.875,1.0,1.0,0.9375,40
PROMEDIO_MACRO,191,791,9,9,0.9819999999999999,0.9550000000000001,0.9887499999999999,0.9582539682539682,0.971875,200
