epoca,loss_train,loss_val
1,1.3570854805017774,0.6210083365440369
2,0.826831612147783,0.4562232196331024
3,0.5830391676802384,0.38931578397750854
4,0.4897838293721801,0.3295605182647705
5,0.3723198679324828,0.36141371726989746
6,0.2827263737195416,0.32109084725379944
7,0.23414866681406765,0.2211875468492508
8,0.23672038953947394,0.22790484130382538
9,0.17110092227200144,0.2190900444984436
10,0.16752876336441228,0.20515038073062897
11,0.11840964021700386,0.20702600479125977
12,0.1153869348529138,0.18114851415157318
13,0.09628248574996465,0.18176724016666412
14,0.09261257809243705,0.19710583984851837
15,0.058928772243426034,0.19153481721878052
16,0.0618586541087624,0.27530843019485474
17,0.05571916252129564,0.2756890058517456
18,0.030365064597342433,0.2628616988658905
19,0.039889047812290586,0.25459539890289307
20,0.04776060725232942,0.24049386382102966
21,0.05235558393178508,0.23284755647182465
22,0.038991377291447284,0.23034456372261047
