indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
166,SNR_0db,ONMF,28-13-6,3,0.05,0.3620349172776211,6x212,126x6,0.034381399978883564
167,SNR_0db,ONMF,28-13-6,3,0.05,0.3581970052990397,6x212,126x6,0.03156969998963177
168,SNR_0db,ONMF,28-13-6,3,0.05,0.36277522626529324,6x212,126x6,0.03155189997050911
169,SNR_0db,ONMF,28-13-6,3,0.05,0.3593097473936332,6x212,126x6,0.033317600027658045
170,SNR_0db,ONMF,28-13-6,3,0.05,0.36010591163935113,6x212,126x6,0.03292429994326085
171,SNR_0db,ONMF,28-13-6,3,0.05,0.35449802470221486,6x212,126x6,0.03219790000002831
172,SNR_0db,ONMF,28-13-6,3,0.05,0.3589404967984488,6x212,126x6,0.03311239997856319
173,SNR_0db,ONMF,28-13-6,3,0.05,0.36059448462336235,6x212,126x6,0.03656609996687621
174,SNR_0db,ONMF,28-13-6,3,0.05,0.3578591686377683,6x212,126x6,0.03591380000580102
175,SNR_0db,ONMF,28-13-6,3,0.05,0.35736240473713665,6x212,126x6,0.0323405999224633
176,SNR_0db,ONMF,28-13-6,3,0.05,0.35569629769550254,6x212,126x6,0.033775300020352006
177,SNR_0db,ONMF,28-13-6,3,0.05,0.356857123162961,6x212,126x6,0.03434920008294284
178,SNR_0db,ONMF,28-13-6,3,0.05,0.3542520953476949,6x212,126x6,0.0326280000153929
179,SNR_0db,ONMF,28-13-6,3,0.05,0.361245617477544,6x212,126x6,0.032881899969652295
180,SNR_0db,ONMF,28-13-6,3,0.05,0.36023012428805534,6x212,126x6,0.033877799985930324
181,SNR_0db,ONMF,28-13-6,3,0.05,0.3604488519582142,6x212,126x6,0.0318266999674961
182,SNR_0db,ONMF,28-13-6,3,0.05,0.3570796812052432,6x212,126x6,0.033483500010333955
183,SNR_0db,ONMF,28-13-6,3,0.05,0.3582310597631635,6x212,126x6,0.03257909999229014
184,SNR_0db,ONMF,28-13-6,3,0.05,0.36309240283991123,6x212,126x6,0.032963200006634
185,SNR_0db,ONMF,28-13-6,3,0.05,0.3601832437299021,6x212,126x6,0.032264400040730834
186,SNR_0db,ONMF,28-13-6,3,0.05,0.3585667855408756,6x212,126x6,0.036245500086806715
187,SNR_0db,ONMF,28-13-6,3,0.05,0.356382281774085,6x212,126x6,0.031977000064216554
188,SNR_0db,ONMF,28-13-6,3,0.05,0.3611472183743982,6x212,126x6,0.034560599946416914
189,SNR_0db,ONMF,28-13-6,3,0.05,0.3583915695667308,6x212,126x6,0.03216830000746995
190,SNR_0db,ONMF,28-13-6,3,0.05,0.357522166607306,6x212,126x6,0.03394009999465197
191,SNR_0db,ONMF,28-13-6,3,0.05,0.35940736559050745,6x212,126x6,0.03487109998241067
192,SNR_0db,ONMF,28-13-6,3,0.05,0.3645927858545919,6x212,126x6,0.03217579994816333
