indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,18-8,DeepONMF_H2,2,nndsvd,0.3188782163162347,8x212,0.022442199988290668,18,0.2647023838318038,0.2979125995586145,0.017631499911658466,8,0.21382122673602197,0.30434924747092407,0.0040568000404164195
1,SNR_0db,N,New_N_002.wav,18-8,DeepONMF_H2,2,nndsvd,0.31387568505559926,8x212,0.021376000018790364,18,0.2620956332074962,0.32140622889420584,0.017253799946047366,8,0.20018055082680639,0.3347920528238246,0.0033587999641895294
2,SNR_0db,N,New_N_003.wav,18-8,DeepONMF_H2,2,nndsvd,0.3197024713225356,8x212,0.0221101000206545,18,0.26762554798875493,0.3166605375831365,0.017055200063623488,8,0.20059295198542282,0.3246925068620226,0.004238499910570681
3,SNR_0db,N,New_N_004.wav,18-8,DeepONMF_H2,2,nndsvd,0.32088722525818686,8x212,0.02098969998769462,18,0.2678204393968295,0.31691992331055363,0.016751699964515865,8,0.20825402193752898,0.32556809862796676,0.003422000096179545
4,SNR_0db,N,New_N_005.wav,18-8,DeepONMF_H2,2,nndsvd,0.31594038126834617,8x212,0.020223099971190095,18,0.26478600855246914,0.31304731098223954,0.016285100020468235,8,0.20269175815610888,0.32354498522024316,0.0030933000380173326
5,SNR_0db,N,New_N_006.wav,18-8,DeepONMF_H2,2,nndsvd,0.3210023835587862,8x212,0.022116799955256283,18,0.26679546312199953,0.3126545079308331,0.016915599931962788,8,0.20886279780671024,0.3282350077085381,0.004204400000162423
6,SNR_0db,N,New_N_007.wav,18-8,DeepONMF_H2,2,nndsvd,0.32163622313248696,8x212,0.020986099960282445,18,0.2665353124614772,0.31118754596797615,0.01682629995048046,8,0.20819891831614276,0.3202267014812185,0.003383500035852194
7,SNR_0db,N,New_N_008.wav,18-8,DeepONMF_H2,2,nndsvd,0.3171229512757214,8x212,0.020833599963225424,18,0.2615378674506961,0.31188223957372485,0.016829199972562492,8,0.21223775551846585,0.313552277886438,0.003228900022804737
8,SNR_0db,N,New_N_009.wav,18-8,DeepONMF_H2,2,nndsvd,0.31600364747621573,8x212,0.021255600033327937,18,0.26367160446313154,0.31542407813340434,0.016825399943627417,8,0.20628094458448598,0.3337768428251759,0.003528099972754717
9,SNR_0db,N,New_N_010.wav,18-8,DeepONMF_H2,2,nndsvd,0.3181612728214761,8x212,0.022580099990591407,18,0.26470449819528713,0.3136192425534522,0.017030099988915026,8,0.20698648957394125,0.3484171004386149,0.004607400042004883
