,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.5,1.0
AS,0.0,95.5,3.0,0.5,1.0
MR,2.0,4.0,90.5,2.5,1.0
MS,1.0,0.5,2.0,93.0,3.5000000000000004
MVP,2.0,5.0,2.5,2.0,88.5
