clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,40,159,1,0,0.995,1.0,0.99375,0.975609756097561,0.996875,40
MR,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
MS,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MVP,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
PROMEDIO_MACRO,199,799,1,1,0.998,0.9949999999999999,0.99875,0.9951219512195122,0.996875,200
