indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,10-9-8-5-3,5,0.4127984815803117,126x3,3x212,10,0.06681057313835524,0.3928881729364507,0.023600000014994293,9,0.13283876530141936,0.2522498666761025,0.008586300013121217,8,0.14264138770448612,0.2308926261210848,0.007528499991167337,5,0.4175938856447446,0.22566173173495918,0.007719300017924979,3,0.4538743654545458,0.18951856083949423,0.006744100013747811
1,N,New_N_002.wav,10-9-8-5-3,5,0.48625487098428766,126x3,3x212,10,0.06115734382872279,0.37122555396080664,0.022317900002235547,9,0.12836400540589896,0.20526537928297373,0.010386300011305138,8,0.28158554543180353,0.11520239082492394,0.008837300003506243,5,0.46913281358697984,0.10331885795964442,0.0077461000182665884,3,0.5401855513547762,0.14897026043051198,0.007429599994793534
2,N,New_N_003.wav,10-9-8-5-3,5,0.44810960899508856,126x3,3x212,10,0.0646034317495872,0.36246256560368695,0.01902360000531189,9,0.14134033351399,0.20939314591601096,0.005873299989616498,8,0.19665783655433636,0.17761483289589033,0.007152899983339012,5,0.4686988246091034,0.14335904286373985,0.0069238000141922385,3,0.5423856935959902,0.2364778789207871,0.006433799979276955
3,N,New_N_004.wav,10-9-8-5-3,5,0.474504061570346,126x3,3x212,10,0.0668861645952475,0.3448538935174147,0.0199748000013642,9,0.19997871039100582,0.19044314390692962,0.008732299989787862,8,0.22667948144702454,0.1772372431287075,0.007519400009186938,5,0.4240182612463841,0.20183121180875227,0.006806400022469461,3,0.4837584701998166,0.18333167156935404,0.006866299983812496
4,N,New_N_005.wav,10-9-8-5-3,5,0.4511077502291072,126x3,3x212,10,0.06681615204490755,0.34331445825852,0.021560000022873282,9,0.1614097014816854,0.1852144504864417,0.009765900002093986,8,0.18342370882106715,0.18796865129915696,0.00878010000451468,5,0.44364132484003765,0.17163333736891911,0.007002400001510978,3,0.5289213234299901,0.21362452578263214,0.006497299997135997
5,N,New_N_006.wav,10-9-8-5-3,5,0.49562140705458363,126x3,3x212,10,0.07019098790419794,0.3395757793991208,0.012721700011752546,9,0.12413682926960748,0.20380655914020346,0.005169399984879419,8,0.20897956761453562,0.1684932146045545,0.008584800001699477,5,0.4183086956511865,0.1618747506625157,0.008420700003625825,3,0.4983983657816752,0.1644302797434326,0.007847699976991862
6,N,New_N_007.wav,10-9-8-5-3,5,0.4127629636038659,126x3,3x212,10,0.06182090427054762,0.3667521317253434,0.017646399996010587,9,0.17193607446820966,0.21863377609507875,0.005151300021680072,8,0.11872154985689036,0.19070713661286742,0.007253499992657453,5,0.42350535213744633,0.16493325131470687,0.006708400003844872,3,0.4365442698115622,0.1742088992742754,0.006444599974201992
7,N,New_N_008.wav,10-9-8-5-3,5,0.4585977448532958,126x3,3x212,10,0.05669710467968685,0.34490414397973523,0.01752140000462532,9,0.17781076597304651,0.184986353600409,0.005052699998486787,8,0.16898888428689385,0.1669136300181857,0.00488779999432154,5,0.4633358548708227,0.17993367529961427,0.006691799993859604,3,0.5113032946699471,0.18779643339640265,0.005558200005907565
8,N,New_N_009.wav,10-9-8-5-3,5,0.49084399255717226,126x3,3x212,10,0.058239813192381674,0.34715251683464715,0.017880800005514175,9,0.20372592506082898,0.21751729092440522,0.007760100008454174,8,0.170734052564524,0.1700542000034675,0.007237200014060363,5,0.44598831192073507,0.14469992623835115,0.0064366000005975366,3,0.49257116218113006,0.11073553368683342,0.0061055000114720315
9,N,New_N_010.wav,10-9-8-5-3,5,0.4486774019336072,126x3,3x212,10,0.05909955267431485,0.33127047310067625,0.021519100002478808,9,0.20552410623715808,0.19188728368511213,0.00873559998581186,8,0.16663950541494596,0.1637693319609243,0.00818889998481609,5,0.40610323844758633,0.12721102296498282,0.006511799991130829,3,0.551858493106716,0.16299233946438743,0.007401100010611117
