indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,6-5-4-3-2,5,0.4781222478836304,126x2,2x212,6,0.08891150417203467,0.27927779617605714,0.01848139998037368,5,0.1545707512207617,0.21195214571449386,0.009565600019413978,4,0.25522719373083785,0.19197092109720063,0.008874499995727092,3,0.30944511123889457,0.18292926608537627,0.007654500019270927,2,0.43262477270870325,0.23550708942835685,0.006238400004804134
1,N,New_N_002.wav,6-5-4-3-2,5,0.42816871212644303,126x2,2x212,6,0.07639939843836879,0.312602601340773,0.01840030000312254,5,0.2174930438403845,0.2060006751372267,0.00806279998505488,4,0.2676851290221662,0.17720392921064346,0.007083900010911748,3,0.40809175007807624,0.1611842743014869,0.008091299998341128,2,0.496809939059511,0.20011821317457285,0.005394700012402609
2,N,New_N_003.wav,6-5-4-3-2,5,0.3560957645098693,126x2,2x212,6,0.10332213751863321,0.3468304662309798,0.0188295999832917,5,0.17954726497428017,0.15634330566568375,0.008877600019332021,4,0.31898155429068076,0.12243343875527486,0.007813100004568696,3,0.4406569534760976,0.13094818118333784,0.007716799998888746,2,0.5140388724848011,0.15950706490996866,0.007859699981054291
3,N,New_N_004.wav,6-5-4-3-2,5,0.5636841033110079,126x2,2x212,6,0.07537077692019024,0.4416587174584578,0.01403230000869371,5,0.1351305582501308,0.17498167637553202,0.007117000001017004,4,0.26453732678816344,0.1297375392418115,0.007255000004079193,3,0.3498843666786881,0.14150316109135838,0.005866999999852851,2,0.47543401331444196,0.16755765844071557,0.005398600012995303
4,N,New_N_005.wav,6-5-4-3-2,5,0.4509106946126548,126x2,2x212,6,0.08054980896612587,0.27951563947978186,0.013695800007553771,5,0.24989172094670895,0.22329978964681,0.008238300011726096,4,0.3249273708633023,0.2467611033456064,0.006211800005985424,3,0.3711582600254544,0.24385507643267648,0.0061348999734036624,2,0.45718893150228157,0.2365647982890316,0.005377599998610094
5,N,New_N_006.wav,6-5-4-3-2,5,0.41057290981349154,126x2,2x212,6,0.09678423094314663,0.30315165156176804,0.014311499980976805,5,0.18345218313844908,0.2390311283586421,0.006781800009775907,4,0.2713258264955794,0.2374732667224745,0.005931499996222556,3,0.3109076919166843,0.21064257244540419,0.005844599974807352,2,0.49524092967900585,0.19557896081529574,0.005502199986949563
6,N,New_N_007.wav,6-5-4-3-2,5,0.46894693531766546,126x2,2x212,6,0.07602479801210113,0.3327093119785784,0.01444110000738874,5,0.14020482418256736,0.2640001988452099,0.00750730000436306,4,0.18654355007810244,0.21373934329215646,0.006696299999020994,3,0.20465609279560928,0.1633245937790048,0.007466000010026619,2,0.39574297341127046,0.12972245717084382,0.005315900023560971
7,N,New_N_008.wav,6-5-4-3-2,5,0.4133926580883603,126x2,2x212,6,0.0884842090697162,0.35348301618145056,0.01478929998120293,5,0.20754532495395928,0.2134547135497018,0.006320399988908321,4,0.17707694634254828,0.13657658900551597,0.005598000017926097,3,0.4069619903790796,0.13973384726488736,0.0036816000065300614,2,0.5224951102656138,0.18671361761125826,0.003243400016799569
8,N,New_N_009.wav,6-5-4-3-2,5,0.38475304736707655,126x2,2x212,6,0.10269316499686001,0.3721410200192818,0.01583089999621734,5,0.18276499712235794,0.17451350726074083,0.006941600004211068,4,0.4051454999413378,0.10129692760078772,0.00613090000115335,3,0.4620987633409885,0.1292384244707001,0.00635459998738952,2,0.5212671426461117,0.14469220442725664,0.005447399977128953
9,N,New_N_010.wav,6-5-4-3-2,5,0.4145606279968832,126x2,2x212,6,0.09444344898135981,0.28835086255581055,0.01629339999635704,5,0.17197936308956124,0.20678023529999612,0.006692499999189749,4,0.25574307555390685,0.18655246215543334,0.007055499998386949,3,0.41927118588842033,0.16905570629998704,0.0066396000038366765,2,0.5044799416727132,0.22555568450482824,0.006807500001741573
10,N,New_N_011.wav,6-5-4-3-2,5,0.4424021488556641,126x2,2x212,6,0.08266574879548909,0.342586075699096,0.015218900021864101,5,0.19918363957282317,0.2413865675142402,0.0045301000063773245,4,0.22841391461532504,0.19091903025736803,0.0036601999890990555,3,0.3516348867587154,0.18915075083549637,0.004378500016173348,2,0.4899566506188432,0.21989417349850454,0.006367300025885925
11,N,New_N_012.wav,6-5-4-3-2,5,0.4704129371200991,126x2,2x212,6,0.09884728571428204,0.2786076395818284,0.017173700005514547,5,0.24074374571088547,0.20333482760363797,0.008711100002983585,4,0.342892880143863,0.22933083729787093,0.005256199976429343,3,0.3657370892559372,0.22569621023345185,0.004059200000483543,2,0.3860736045883849,0.1353272470079232,0.003509200003463775
