,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,27,3,10,0
real_MR,0,4,31,5,0
real_MS,1,8,1,28,2
real_MVP,10,1,1,3,25
