indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,16-4,DeepONMF_H2,2,nndsvd,0.3348672937660134,4x212,0.020505900029093027,16,0.27158651196613043,0.3054637907194547,0.016139899962581694,4,0.24650759874029235,0.30750139555494543,0.0033984000328928232
1,SNR_0db,N,New_N_002.wav,16-4,DeepONMF_H2,2,nndsvd,0.332819417722888,4x212,0.020406599971465766,16,0.26900877616684826,0.3286232846368261,0.016835200018249452,4,0.23302104558188236,0.31907100017754,0.0027053999947384
2,SNR_0db,N,New_N_003.wav,16-4,DeepONMF_H2,2,nndsvd,0.3360449855871307,4x212,0.01960909995250404,16,0.27362189505344603,0.32009355832289876,0.01634240010753274,4,0.23838183545484645,0.3125967660034269,0.0025786999613046646
3,SNR_0db,N,New_N_004.wav,16-4,DeepONMF_H2,2,nndsvd,0.33725218796073464,4x212,0.021491799969226122,16,0.2747854679411852,0.3288097755439816,0.016415099962614477,4,0.2411823151560793,0.3026176568763555,0.0041074000764638186
4,SNR_0db,N,New_N_005.wav,16-4,DeepONMF_H2,2,nndsvd,0.33502765442263216,4x212,0.019045099965296686,16,0.271285670989051,0.31808832992982256,0.01546220004092902,4,0.23901050846262226,0.31750661552163867,0.0028059999458491802
5,SNR_0db,N,New_N_006.wav,16-4,DeepONMF_H2,2,nndsvd,0.33758553926678525,4x212,0.019967200001701713,16,0.2734447014243851,0.31803350469119973,0.016334899934008718,4,0.24240612435680414,0.282916713367166,0.0028430999955162406
6,SNR_0db,N,New_N_007.wav,16-4,DeepONMF_H2,2,nndsvd,0.3379753278100834,4x212,0.01905030000489205,16,0.2731546747562204,0.31535891296371527,0.015545599977485836,4,0.24675621322511207,0.2954415622406777,0.0026090999599546194
7,SNR_0db,N,New_N_008.wav,16-4,DeepONMF_H2,2,nndsvd,0.33553432217694984,4x212,0.021832400001585484,16,0.2684818139678379,0.3190387928966351,0.017053100047633052,4,0.24899376446644025,0.2770226789299584,0.003906399942934513
8,SNR_0db,N,New_N_009.wav,16-4,DeepONMF_H2,2,nndsvd,0.3384349967717782,4x212,0.02004169998690486,16,0.27012066173132665,0.32147294552105643,0.015655700000934303,4,0.24502437901324717,0.31160752301708033,0.0035346000222489238
9,SNR_0db,N,New_N_010.wav,16-4,DeepONMF_H2,2,nndsvd,0.33985824057070696,4x212,0.018055399996228516,16,0.2714215874520726,0.3204996228000354,0.01431230001617223,4,0.2472890874256977,0.33400783441765874,0.0030539999715983868
