,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.5,1.0
AS,0.5,95.5,2.0,0.5,1.5
MR,2.0,6.5,88.0,2.5,1.0
MS,0.5,1.0,1.0,95.0,2.5
MVP,3.0,3.0,0.5,0.5,93.0
