clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,38,160,0,2,0.99,0.95,1.0,1.0,0.975,40
MR,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MS,39,159,1,1,0.99,0.975,0.99375,0.975,0.984375,40
MVP,40,157,3,0,0.985,1.0,0.98125,0.9302325581395349,0.990625,40
PROMEDIO_MACRO,196,796,4,4,0.992,0.9800000000000001,0.9949999999999999,0.981046511627907,0.9875,200
