,N,AS,MR,MS,MVP
N,94.5,0.0,0.0,1.5,4.0
AS,0.5,94.5,3.0,1.5,0.5
MR,4.0,8.5,83.0,3.0,1.5
MS,0.5,1.5,2.0,92.5,3.5000000000000004
MVP,4.5,3.5000000000000004,3.0,2.0,87.0
