,N,AS,MR,MS,MVP
N,97.0,0.0,0.5,0.5,2.0
AS,0.5,93.5,4.5,0.0,1.5
MR,3.0,3.5000000000000004,89.5,3.5000000000000004,0.5
MS,0.5,0.5,1.5,94.5,3.0
MVP,3.5000000000000004,2.5,1.5,2.0,90.5
