distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
3-7,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,154,754,46,46,0.908,0.7699999999999999,0.9425000000000001,0.8265980848861284,0.85625,200
3-7,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,150,750,50,50,0.9,0.7499999999999999,0.9375,0.8005239137898389,0.84375,200
3-7,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9324999999999999,0.7691264369952895,0.83125,200
3-7,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.7499999999999999,0.9375,0.7959974259974261,0.84375,200
3-7,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.92875,0.7873491704374057,0.821875,200
3-7,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,126,726,74,74,0.852,0.6300000000000001,0.9075,0.6703366495104831,0.76875,200
3-7,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,129,729,71,71,0.858,0.6449999999999999,0.9112500000000001,0.6705796574934657,0.778125,200
3-7,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,131,731,69,69,0.8619999999999999,0.655,0.91375,0.7127245138114704,0.784375,200
3-7,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.62,0.905,0.678112618724559,0.7625,200
3-7,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.655,0.91375,0.6888831184125302,0.784375,200
3-7,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8700000000000001,0.9675,0.8831094836146971,0.91875,200
3-7,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.862949928011518,0.9125,200
3-7,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8489903707547712,0.903125,200
3-7,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9674999999999999,0.8714036414036415,0.91875,200
3-7,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9069024929468723,0.9375,200
3-7,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.95,0.8237815550520636,0.875,200
3-7,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8073490413490413,0.86875,200
3-7,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.9299999999999999,0.7310023640661939,0.825,200
3-7,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.9212499999999999,0.6825583566760037,0.803125,200
3-7,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7134898071160258,0.825,200
3-7,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.9524800780614735,0.96875,200
3-7,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,175,775,25,25,0.9499999999999998,0.875,0.96875,0.8850354609929079,0.921875,200
3-7,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,183,783,17,17,0.9659999999999999,0.915,0.97875,0.9171794871794873,0.946875,200
3-7,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.9299999999999999,0.9824999999999999,0.9305158876211508,0.95625,200
3-7,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9471845983473891,0.965625,200
3-7,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.8350000000000002,0.95875,0.8424093321539143,0.896875,200
3-7,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8571030139451192,0.909375,200
3-7,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,156,756,44,44,0.9120000000000001,0.78,0.9450000000000001,0.7915369803236865,0.8625,200
3-7,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.9612499999999999,0.8492881718785839,0.903125,200
3-7,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9575000000000001,0.8355123816825945,0.89375,200
