clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
AS,39,154,6,1,0.965,0.975,0.9625,0.8666666666666667,0.96875,40
MR,34,154,6,6,0.94,0.85,0.9625,0.85,0.90625,40
MS,35,154,6,5,0.945,0.875,0.9625,0.8536585365853658,0.91875,40
MVP,33,158,2,7,0.955,0.825,0.9875,0.9428571428571428,0.90625,40
PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9026364692218352,0.9375,200
