base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_5db,DeepONMF_W_9-8-7,1,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9026364692218352,0.9375,200
SNR_5db,DeepONMF_W_9-8-7,2,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8443994980438474,0.9,200
SNR_5db,DeepONMF_W_9-8-7,3,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.847148820172076,0.903125,200
SNR_5db,DeepONMF_W_9-8-7,4,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8953991130820398,0.93125,200
SNR_5db,DeepONMF_W_9-8-7,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8559857662491671,0.90625,200
