,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,1,3
real_AS,0,36,1,3,0
real_MR,0,3,33,4,0
real_MS,0,2,1,36,1
real_MVP,4,4,3,2,27
