indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,sin_regularizacion,error_final,forma_h,forma_w,segundos
86,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27219762086952504,7x212,126x7,0.03667000005953014
87,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2734229623901346,7x212,126x7,0.03693900001235306
88,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2716665572771704,7x212,126x7,0.039104900090023875
89,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2725585261256317,7x212,126x7,0.034975700080394745
90,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2716014783290062,7x212,126x7,0.036467800149694085
91,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2703427888501219,7x212,126x7,0.03645649994723499
92,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27376965554180316,7x212,126x7,0.04014250007458031
93,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27460950911003473,7x212,126x7,0.0372450000140816
94,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2731551612434546,7x212,126x7,0.036018399987369776
95,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27017371717193167,7x212,126x7,0.04330030013807118
96,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2719386892299187,7x212,126x7,0.04208400007337332
97,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2765656131073163,7x212,126x7,0.04243450006470084
98,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2705572036878427,7x212,126x7,0.039886100217700005
99,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26909156421425695,7x212,126x7,0.04245520010590553
100,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2686931412101643,7x212,126x7,0.037743700202554464
101,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2715047948889869,7x212,126x7,0.04422309994697571
102,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2681988351644445,7x212,126x7,0.03714659996330738
103,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2677006762155328,7x212,126x7,0.03514439985156059
104,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26870674686768303,7x212,126x7,0.0364741999655962
105,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2701647541892643,7x212,126x7,0.04149680002592504
106,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.270017157959475,7x212,126x7,0.03820469998754561
107,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27483851834599055,7x212,126x7,0.04805610002949834
108,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2665507105409422,7x212,126x7,0.04890340007841587
109,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27579545601704253,7x212,126x7,0.0523481999989599
110,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26917649339063743,7x212,126x7,0.05169699992984533
111,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2721751291137847,7x212,126x7,0.05347229982726276
112,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2706359810851228,7x212,126x7,0.04398280009627342
113,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27216469823403827,7x212,126x7,0.043242199812084436
114,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2710882155588603,7x212,126x7,0.041741599794477224
115,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2715683175681533,7x212,126x7,0.037857200019061565
116,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27024149366562805,7x212,126x7,0.04204900003969669
117,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2729395436961166,7x212,126x7,0.038329599890857935
118,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27005214015307916,7x212,126x7,0.038041200023144484
119,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2694596192228384,7x212,126x7,0.03747079987078905
120,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2735099276874015,7x212,126x7,0.03664460009895265
121,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27271477587804815,7x212,126x7,0.03851599991321564
122,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26859373428806727,7x212,126x7,0.037223200080916286
123,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2724722008955841,7x212,126x7,0.03661540010944009
124,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2720233531613978,7x212,126x7,0.03806819999590516
125,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2660653853145725,7x212,126x7,0.03781459992751479
126,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2663503257108715,7x212,126x7,0.041342300130054355
127,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.264025801160925,7x212,126x7,0.037034599808976054
128,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.264897593088642,7x212,126x7,0.04844320006668568
129,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2645353760212655,7x212,126x7,0.04863899992778897
130,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26661123084793653,7x212,126x7,0.0360962999984622
131,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26508039791904514,7x212,126x7,0.03959610010497272
132,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26729995441932697,7x212,126x7,0.036722399992868304
133,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2644044751334558,7x212,126x7,0.03855739999562502
134,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26672893077763676,7x212,126x7,0.038014600053429604
135,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2645931767238573,7x212,126x7,0.03748750011436641
136,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2667669346752051,7x212,126x7,0.03532600007019937
137,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26457320309428994,7x212,126x7,0.038094099843874574
138,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2650247342901459,7x212,126x7,0.041070499923080206
139,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26497588974599506,7x212,126x7,0.044141999911516905
140,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2642257170422997,7x212,126x7,0.04819720005616546
141,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2676208138807944,7x212,126x7,0.0452250000089407
142,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26531119768407607,7x212,126x7,0.042964099906384945
143,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26569555544978196,7x212,126x7,0.03962570009753108
144,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2674987283647705,7x212,126x7,0.04205689998343587
145,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2648045224523738,7x212,126x7,0.053806599928066134
146,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26522005101008683,7x212,126x7,0.048794100061059
147,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2649443521421376,7x212,126x7,0.03757409984245896
148,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26422598133149866,7x212,126x7,0.03714689984917641
149,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2646315038854807,7x212,126x7,0.03612620010972023
150,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.264158761891565,7x212,126x7,0.03723859996534884
151,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2653404027349967,7x212,126x7,0.03766309982165694
152,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2690596912274034,7x212,126x7,0.03723850008100271
153,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2651405699244275,7x212,126x7,0.03442979999817908
154,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.26945228295256657,7x212,126x7,0.037777299992740154
155,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2657279635274737,7x212,126x7,0.037290000123903155
156,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2730836751443004,7x212,126x7,0.03742410009726882
157,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2736698330291978,7x212,126x7,0.043121400056406856
158,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27345354460571825,7x212,126x7,0.03659539995715022
159,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2744629239114096,7x212,126x7,0.044239699840545654
160,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.276600526493163,7x212,126x7,0.05309629999101162
161,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27430969070517947,7x212,126x7,0.03875959990546107
162,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2711427033652605,7x212,126x7,0.056672099977731705
163,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27562906456031705,7x212,126x7,0.03812759998254478
164,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27409987409548,7x212,126x7,0.04567310004495084
165,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27522812487843473,7x212,126x7,0.03509589983150363
166,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27344970124156875,7x212,126x7,0.035262699937447906
167,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27605527464623497,7x212,126x7,0.03868920006789267
168,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2762907144264158,7x212,126x7,0.03969899984076619
169,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2759903522864734,7x212,126x7,0.03951140004210174
170,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2775229739159744,7x212,126x7,0.037626400124281645
171,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27504506793272104,7x212,126x7,0.03717959998175502
172,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27638617554911693,7x212,126x7,0.037559499964118004
173,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27836317317134157,7x212,126x7,0.03817120008170605
174,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2733546122770434,7x212,126x7,0.036682800156995654
175,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27624689026980626,7x212,126x7,0.036177300149574876
176,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27235503161866575,7x212,126x7,0.0362253999337554
177,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27530077494820193,7x212,126x7,0.03801040002144873
178,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27490640877898426,7x212,126x7,0.038763799937441945
179,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27674810102482156,7x212,126x7,0.039460100000724196
180,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2761641250461183,7x212,126x7,0.03779630013741553
181,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2760427440732637,7x212,126x7,0.045857000164687634
182,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2732949598560828,7x212,126x7,0.045143499970436096
183,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2719592266993946,7x212,126x7,0.04837119998410344
184,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27475978877745794,7x212,126x7,0.03834420000202954
185,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27702086804844017,7x212,126x7,0.03876259992830455
186,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2756559502499097,7x212,126x7,0.0364699000492692
187,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27788667669709727,7x212,126x7,0.03716569999232888
188,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2753793262438679,7x212,126x7,0.04126959992572665
189,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27651612345904886,7x212,126x7,0.03625849983654916
190,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27825404333289927,7x212,126x7,0.038744600024074316
191,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27403868176847546,7x212,126x7,0.036170699866488576
192,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.27853458152614324,7x212,126x7,0.03767540003173053
193,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2737618901499659,7x212,126x7,0.03519509988836944
194,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.274234412944354,7x212,126x7,0.036553499987348914
195,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2805861014917925,7x212,126x7,0.034565700218081474
196,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.289171111366156,7x212,126x7,0.04015169991180301
197,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28209780792343286,7x212,126x7,0.04389570001512766
198,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28396871951233166,7x212,126x7,0.043891699984669685
199,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2800131414552161,7x212,126x7,0.03708039992488921
200,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2898943102004365,7x212,126x7,0.04392779991030693
201,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2849594247961941,7x212,126x7,0.03979459987021983
202,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2865655941723709,7x212,126x7,0.03523249994032085
203,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28640644620531713,7x212,126x7,0.040750900050625205
204,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2829192253800417,7x212,126x7,0.03576940018683672
205,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29143389445173057,7x212,126x7,0.042034000158309937
206,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29123086858609354,7x212,126x7,0.0415888000279665
207,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.284925477934438,7x212,126x7,0.03814140008762479
208,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2805832388162146,7x212,126x7,0.03668200015090406
209,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2937474982525737,7x212,126x7,0.04213560000061989
210,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.288255227860116,7x212,126x7,0.039374500047415495
211,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2925119694339608,7x212,126x7,0.04361580009572208
212,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.292653588819573,7x212,126x7,0.04168809996917844
213,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2818616560390819,7x212,126x7,0.034862200031057
214,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2846383448349203,7x212,126x7,0.03651639982126653
215,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2931772154950846,7x212,126x7,0.046452000038698316
216,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2833871032481784,7x212,126x7,0.04063279996626079
217,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2915872791487956,7x212,126x7,0.03586840000934899
218,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2923801504492125,7x212,126x7,0.0439714000094682
219,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2815503936744329,7x212,126x7,0.03830270003527403
220,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.285592621049142,7x212,126x7,0.041421999922022223
221,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28964389741584035,7x212,126x7,0.045937699964269996
222,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2923056600109199,7x212,126x7,0.03888770006597042
223,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2857997031707295,7x212,126x7,0.04208469996228814
224,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29410265291253074,7x212,126x7,0.03791089984588325
225,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2815500745702493,7x212,126x7,0.04292830009944737
226,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2863517723196474,7x212,126x7,0.036742799915373325
227,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29041847721746383,7x212,126x7,0.0362013999838382
228,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2867667663268944,7x212,126x7,0.03609230020083487
229,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.287406534686238,7x212,126x7,0.04149700002744794
230,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29223201330989296,7x212,126x7,0.0395027999766171
231,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2821447667267519,7x212,126x7,0.04138000006787479
232,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2837671002070139,7x212,126x7,0.037088500102981925
233,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2908469334228261,7x212,126x7,0.036625999957323074
234,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29022052707668333,7x212,126x7,0.03932940005324781
235,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2906004021265762,7x212,126x7,0.04389740014448762
236,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.291230125843931,7x212,126x7,0.03641350008547306
237,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28110507260326184,7x212,126x7,0.040292000165209174
238,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2892881677006396,7x212,126x7,0.039319399977102876
239,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29583059830548614,7x212,126x7,0.045854999916628
240,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29602937320438133,7x212,126x7,0.05397539981640875
241,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.2898890298563702,7x212,126x7,0.03740919986739755
242,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28858937921944133,7x212,126x7,0.03887249995023012
243,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28324445701486106,7x212,126x7,0.03411699994467199
244,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28392413987604803,7x212,126x7,0.04015169991180301
245,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.28944731992723693,7x212,126x7,0.03573659993708134
246,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.29261181417491017,7x212,126x7,0.03682540007866919
247,SNR_5db,DeepONMF,9-8-7,3,0.05,False,0.252390077484185,7x212,126x7,0.03735440014861524
