clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,157,3,2,0.975,0.95,0.98125,0.926829268292683,0.965625,40
AS,40,158,2,0,0.99,1.0,0.9875,0.9523809523809523,0.99375,40
MR,37,148,12,3,0.925,0.925,0.925,0.7551020408163265,0.925,40
MS,35,157,3,5,0.96,0.875,0.98125,0.9210526315789473,0.928125,40
MVP,25,155,5,15,0.9,0.625,0.96875,0.8333333333333334,0.796875,40
PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8777396452804485,0.921875,200
