,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,31,0,0,4,5
real_AS,0,31,6,3,0
real_MR,1,3,32,2,2
real_MS,5,17,1,15,2
real_MVP,8,4,1,2,25
