,N,AS,MR,MS,MVP
N,98.0,0.0,1.5,0.0,0.5
AS,0.0,95.5,3.0,0.0,1.5
MR,1.0,4.5,92.5,1.5,0.5
MS,0.0,1.5,0.5,93.5,4.5
MVP,5.5,2.5,2.5,1.0,88.5
