clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,159,1,0,0.995,1.0,0.99375,0.975609756097561,0.996875,40
AS,38,160,0,2,0.99,0.95,1.0,1.0,0.975,40
MR,39,155,5,1,0.97,0.975,0.96875,0.8863636363636364,0.971875,40
MS,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MVP,36,158,2,4,0.97,0.9,0.9875,0.9473684210526315,0.9437500000000001,40
PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9618683627027658,0.975,200
