,N,AS,MR,MS,MVP
N,95.5,0.0,1.0,0.0,3.5000000000000004
AS,0.0,96.5,2.0,1.0,0.5
MR,1.0,3.5000000000000004,92.0,2.5,1.0
MS,0.0,2.0,1.0,93.5,3.5000000000000004
MVP,3.0,3.5000000000000004,1.0,2.5,90.0
