,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,30,7,3,0
real_MR,1,6,30,3,0
real_MS,5,11,2,16,6
real_MVP,9,8,1,2,20
