,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,34,3,3,0
real_MR,0,4,28,8,0
real_MS,2,4,1,29,4
real_MVP,11,2,2,2,23
