,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,34,2,3,1
real_MR,0,4,33,2,1
real_MS,0,8,3,28,1
real_MVP,13,4,2,3,18
