,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,38,1,0,1
real_MR,2,0,34,2,2
real_MS,0,0,1,39,0
real_MVP,0,1,0,0,39
