,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,2,0
real_AS,0,36,1,2,1
real_MR,0,4,31,5,0
real_MS,2,5,1,29,3
real_MVP,5,4,1,1,29
