clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,160,0,4,0.98,0.9,1.0,1.0,0.95,40
AS,38,147,13,2,0.925,0.95,0.91875,0.7450980392156863,0.934375,40
MR,32,155,5,8,0.935,0.8,0.96875,0.8648648648648649,0.884375,40
MS,27,154,6,13,0.905,0.675,0.9625,0.8181818181818182,0.8187500000000001,40
MVP,35,152,8,5,0.935,0.875,0.95,0.813953488372093,0.9125,40
PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8484196421268925,0.9,200
