,N,AS,MR,MS,MVP
N,99.5,0.0,0.0,0.0,0.5
AS,0.0,94.5,4.0,1.0,0.5
MR,2.0,7.000000000000001,88.5,2.0,0.5
MS,0.5,0.5,1.0,93.0,5.0
MVP,3.0,3.5000000000000004,2.0,3.0,88.5
