,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,1,0,1
real_AS,0,37,2,0,1
real_MR,2,3,30,1,4
real_MS,0,1,6,29,4
real_MVP,3,3,4,2,28
