,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,3,0,1
real_AS,0,36,4,0,0
real_MR,1,2,35,0,2
real_MS,0,0,4,33,3
real_MVP,1,2,3,1,33
