,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,0,4
real_AS,0,34,3,3,0
real_MR,0,15,23,1,1
real_MS,3,22,0,8,7
real_MVP,10,6,3,0,21
