,N,AS,MR,MS,MVP
N,95.0,0.0,0.5,1.5,3.0
AS,0.5,95.0,1.0,1.5,2.0
MR,4.0,9.0,82.5,2.5,2.0
MS,0.5,0.0,1.5,94.5,3.5000000000000004
MVP,4.5,2.0,4.0,2.5,87.0
