,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.0,2.0
AS,0.0,96.5,2.0,0.5,1.0
MR,2.0,2.5,92.5,1.5,1.5
MS,0.5,0.5,1.5,93.5,4.0
MVP,4.0,3.0,0.5,3.0,89.5
