,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,32,3,3,2
real_MR,0,3,33,4,0
real_MS,4,8,0,27,1
real_MVP,11,7,1,2,19
