indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_5db,N,New_N_001.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3198694930632017,6x212,0.02822869992814958,8,0.21778930366587193,0.31357706044661354,0.016205299994908273,7,0.06896218518169167,0.31693878270531267,0.004432099987752736,7,0.05573200893261387,0.31221657887485754,0.003539299941621721,6,0.07070071083792905,0.3158942350673017,0.0031538999173790216
1,SNR_5db,N,New_N_002.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.31983105553332514,6x212,0.023570100078359246,8,0.2167476036450722,0.3162063320982057,0.013685100013390183,7,0.07157896948421645,0.32257573835661835,0.0031666000140830874,7,0.05574045670942923,0.3171753962507231,0.0030491999350488186,6,0.07162982146859664,0.31047527427608373,0.002737300004810095
2,SNR_5db,N,New_N_003.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3190683321390304,6x212,0.02289509994443506,8,0.21623362652289596,0.31474684299926875,0.013356699957512319,7,0.06742572023350028,0.3274225586783101,0.002954700030386448,7,0.05573779565519064,0.32321947727358713,0.0028698999667540193,6,0.06881633565677168,0.3131004765805673,0.0026442999951541424
3,SNR_5db,N,New_N_004.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3241862755811705,6x212,0.022884099977090955,8,0.2213322529905784,0.32335820626622486,0.01295220002066344,7,0.0694339008046138,0.3320714365542051,0.0031352000078186393,7,0.055739814904437364,0.3278463248719631,0.0030943999299779534,6,0.07141270755224731,0.33074680004188484,0.002729099942371249
4,SNR_5db,N,New_N_005.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3214353963743004,6x212,0.023426200030371547,8,0.2181819246115073,0.3175833040519649,0.013190299971029162,7,0.07049507498047729,0.3126083702829013,0.0030339000513777137,7,0.05574287195446237,0.30777656044982193,0.002929900074377656,6,0.07114880413002907,0.32090422793573276,0.0026614998932927847
5,SNR_5db,N,New_N_006.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.32262309865579886,6x212,0.02503889997024089,8,0.22144640347261388,0.31045252154790764,0.014649900025688112,7,0.06924806371360598,0.3045597967328164,0.0030879999976605177,7,0.05573040854490702,0.2989878081577479,0.0035275000846013427,6,0.06995339913118104,0.29623912671425173,0.002904699998907745
6,SNR_5db,N,New_N_007.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.31985832468025815,6x212,0.022514100070111454,8,0.2178068886042267,0.30564094587290075,0.01282920001540333,7,0.06791538702155292,0.30795560844704606,0.003097199951298535,7,0.05573218450694949,0.30443957937766364,0.0029959999956190586,6,0.06843460791197914,0.3154423724782563,0.002732100081630051
7,SNR_5db,N,New_N_008.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.32168100271597655,6x212,0.023642400046810508,8,0.2194190086542733,0.3030643982726046,0.013650999986566603,7,0.07022670060863444,0.31576933619490205,0.003345100092701614,7,0.05572697393648833,0.311061162163832,0.002949200104922056,6,0.07040216074596632,0.3102334366153789,0.002931399969384074
8,SNR_5db,N,New_N_009.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.32153719022189775,6x212,0.02283320005517453,8,0.2200941345586247,0.29216301020591956,0.012409499962814152,7,0.06893784317804443,0.28637155703878986,0.0037104999646544456,7,0.055733036782405924,0.2827995853355578,0.0030059999553486705,6,0.0699115467155259,0.29245403183620966,0.002711599925532937
9,SNR_5db,N,New_N_010.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3237913393056887,6x212,0.023467699997127056,8,0.22357034555267816,0.3064965467890492,0.013447700068354607,7,0.07111835496900319,0.298416167644054,0.0034892000257968903,7,0.055743445465959836,0.2923666403727417,0.0029940000968053937,6,0.06893448911112006,0.282043400024599,0.0026563999708741903
10,SNR_5db,N,New_N_011.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.322114657582786,6x212,0.023452800000086427,8,0.2200720812193896,0.28954826378555626,0.013282299973070621,7,0.06983411008516313,0.3077425234334646,0.0033574000699445605,7,0.05573281359450867,0.30315129062748036,0.003074999898672104,6,0.06911444433997736,0.2985684319748288,0.0028368999483063817
