indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,14-7,2,0.17111050970949504,126x7,7x212,14,0.053565624277173415,0.3483658118832574,0.009356499998830259,7,0.2617948870238561,0.1812285944219639,0.0039025000005494803
1,N,New_N_002.wav,14-7,2,0.1541105643891756,126x7,7x212,14,0.05302317688497208,0.45024797291148055,0.009184099995763972,7,0.3180113634941045,0.22398652372874336,0.0040972999995574355
2,N,New_N_003.wav,14-7,2,0.15846137132023105,126x7,7x212,14,0.05360478389717511,0.38382074437055286,0.009308599997893907,7,0.2975448213903649,0.20318424178934363,0.0033727999980328605
3,N,New_N_004.wav,14-7,2,0.14145279099757374,126x7,7x212,14,0.05797804912504783,0.3663927473288995,0.009229899995261803,7,0.21185476879443085,0.20764606607995212,0.0032261000014841557
4,N,New_N_005.wav,14-7,2,0.1458403461432658,126x7,7x212,14,0.056848279548327836,0.37074822888858067,0.010790100001031533,7,0.3451805387730774,0.25798776660450384,0.0045874999996158294
5,N,New_N_006.wav,14-7,2,0.13142986139496274,126x7,7x212,14,0.05813570900257088,0.3661931673566286,0.009249800001271069,7,0.29283400366270484,0.24526160223580998,0.00313579999783542
6,N,New_N_007.wav,14-7,2,0.14411967606384105,126x7,7x212,14,0.057882584901206464,0.387855608555497,0.011661699994874652,7,0.35608262840688165,0.244141486679029,0.003234099996916484
7,N,New_N_008.wav,14-7,2,0.14642084269148473,126x7,7x212,14,0.057192134199308145,0.3461708825397673,0.009136499997111969,7,0.24469299489089413,0.20725197129358253,0.0037084000068716705
8,N,New_N_009.wav,14-7,2,0.13875312744154406,126x7,7x212,14,0.048771728860134644,0.35404304696216016,0.008203699995647185,7,0.36383633807926435,0.19255377468312687,0.0032272000025841407
9,N,New_N_010.wav,14-7,2,0.14892956764362814,126x7,7x212,14,0.05452708359376625,0.3300242884447448,0.00817780000215862,7,0.3561380742548676,0.20316046301267482,0.0032080000019050203
10,N,New_N_011.wav,14-7,2,0.14390351833912804,126x7,7x212,14,0.05478225934126827,0.3977868892448179,0.008885499999450985,7,0.31713047573012837,0.22950898033381642,0.0027669999981299043
11,N,New_N_012.wav,14-7,2,0.15507921370735006,126x7,7x212,14,0.06255224139525602,0.361842233888757,0.008637999999336898,7,0.32738675263777023,0.19693294549833024,0.003411899997445289
12,N,New_N_013.wav,14-7,2,0.14994892562486747,126x7,7x212,14,0.05269887369976436,0.3353642552471599,0.00798670000222046,7,0.23367525183777596,0.23889984298018582,0.00283320000016829
13,N,New_N_014.wav,14-7,2,0.1585428854953477,126x7,7x212,14,0.05115927572796739,0.3213620920444098,0.0080593000020599,7,0.3455344999905188,0.24347466950025384,0.0038700000004610047
14,N,New_N_015.wav,14-7,2,0.15266179142154934,126x7,7x212,14,0.05659879463096962,0.3564163198397621,0.007985299998836126,7,0.3083693615682862,0.19417816412851985,0.0036588000002666377
15,N,New_N_016.wav,14-7,2,0.14486567474039408,126x7,7x212,14,0.05277660241125205,0.3546171971648435,0.008721199999854434,7,0.29608503752618914,0.17024053891524188,0.004039499995997176
16,N,New_N_017.wav,14-7,2,0.1667690345228243,126x7,7x212,14,0.05394978938677069,0.3688972548062739,0.00971939999726601,7,0.3206150647195723,0.23121339772037422,0.002723199999309145
17,N,New_N_018.wav,14-7,2,0.13135255813548904,126x7,7x212,14,0.05612810993812861,0.3738824578645311,0.00823579999996582,7,0.23063966846065814,0.2185413271435302,0.002795300002617296
18,N,New_N_019.wav,14-7,2,0.14522459665577364,126x7,7x212,14,0.06334692050288854,0.37421489288101945,0.007784400004311465,7,0.32564464839104473,0.23973327616697265,0.00443450000602752
19,N,New_N_020.wav,14-7,2,0.14769578316306997,126x7,7x212,14,0.05054411877610402,0.3700216151591695,0.008475900001940317,7,0.32494263746752816,0.1941430300563586,0.004726300001493655
20,N,New_N_021.wav,14-7,2,0.1485556343313749,126x7,7x212,14,0.052162736024703324,0.3229509564591082,0.007979000001796521,7,0.2819507978007152,0.17436735558938002,0.0038817000022390857
21,N,New_N_022.wav,14-7,2,0.1501483003717985,126x7,7x212,14,0.05679935851003456,0.3353122912178846,0.008477199997287244,7,0.26881869935726443,0.1731365472826119,0.0034240000022691675
22,N,New_N_023.wav,14-7,2,0.17536729343673058,126x7,7x212,14,0.05132059468658288,0.36975355634749846,0.008268199999292847,7,0.3840280314291101,0.19540588547351256,0.0027561999959289096
23,N,New_N_024.wav,14-7,2,0.171691024849755,126x7,7x212,14,0.058887994450877376,0.3888116510446288,0.007804000000760425,7,0.23263322524861602,0.14795870678688758,0.0030341999954544008
24,N,New_N_025.wav,14-7,2,0.13907307502675476,126x7,7x212,14,0.05635554533133929,0.38284739886185937,0.007922099997813348,7,0.3037368330259647,0.25827597321022544,0.004153599998971913
25,N,New_N_026.wav,14-7,2,0.13687837359426303,126x7,7x212,14,0.060831035616713096,0.37505001949956773,0.007590900000650436,7,0.24195848769581918,0.22059988886116294,0.0026511999967624433
26,N,New_N_027.wav,14-7,2,0.1396567368680183,126x7,7x212,14,0.05464878696773838,0.34960962991154554,0.008139800003846176,7,0.3442437578291794,0.23547394907172206,0.0027640999978757463
