,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,1,0,3
real_AS,0,40,0,0,0
real_MR,1,1,38,0,0
real_MS,0,0,3,37,0
real_MVP,1,1,7,3,28
