epoca,loss_train,loss_val
1,1.5343562113611322,1.0381207466125488
2,0.8308423357574564,0.4902489483356476
3,0.5672623319061179,0.3295252323150635
4,0.4014779105782509,0.27564218640327454
5,0.33456922577399956,0.2622135877609253
6,0.28371220003617437,0.24464009702205658
7,0.20094712908183665,0.18432466685771942
8,0.16696221146144366,0.1928771585226059
9,0.1575658634844187,0.1759469211101532
10,0.09568325014735915,0.23910290002822876
11,0.11186531411275562,0.2362942099571228
12,0.1303995301162726,0.2433042675256729
13,0.07538186009715948,0.1800236701965332
14,0.09001502733506066,0.21674032509326935
15,0.09158278102863972,0.1960986703634262
16,0.05521495150720799,0.24870730936527252
17,0.05187446087611055,0.2313673198223114
18,0.058680875033085035,0.23255565762519836
19,0.05463444509797754,0.2573035955429077
