,N,AS,MR,MS,MVP
N,95.5,0.0,0.5,1.0,3.0
AS,0.0,95.5,2.5,0.5,1.5
MR,2.5,6.5,87.0,2.5,1.5
MS,1.0,0.0,1.5,93.5,4.0
MVP,3.0,1.5,4.0,1.5,90.0
