distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
16-15-14-3-2,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.8450000000000001,0.96125,0.8642369642369643,0.903125,200
16-15-14-3-2,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8395315718763996,0.890625,200
16-15-14-3-2,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9549999999999998,0.8273443223443223,0.8875,200
16-15-14-3-2,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8569444444444445,0.903125,200
16-15-14-3-2,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8656298751035594,0.90625,200
16-15-14-3-2,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7670816993464052,0.8375,200
16-15-14-3-2,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.6799999999999999,0.9199999999999999,0.7031407348273915,0.8,200
16-15-14-3-2,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262499999999999,0.7237413650179608,0.815625,200
16-15-14-3-2,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.6960330173259235,0.80625,200
16-15-14-3-2,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,129,729,71,71,0.858,0.6449999999999999,0.9112500000000001,0.6852542229012817,0.7781250000000001,200
16-15-14-3-2,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9069362480338091,0.940625,200
16-15-14-3-2,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8811194653299916,0.925,200
16-15-14-3-2,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.8994290533480609,0.9375,200
16-15-14-3-2,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.888278029160382,0.928125,200
16-15-14-3-2,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9256060606060605,0.953125,200
16-15-14-3-2,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,157,757,43,43,0.914,0.785,0.94625,0.8088713219148002,0.865625,200
16-15-14-3-2,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7449076135786554,0.8375,200
16-15-14-3-2,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7259150326797386,0.825,200
16-15-14-3-2,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.92875,0.7147865893995925,0.821875,200
16-15-14-3-2,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7121376550620248,0.81875,200
16-15-14-3-2,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.9525084280898234,0.96875,200
16-15-14-3-2,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9266281909305165,0.953125,200
16-15-14-3-2,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.916692007179812,0.946875,200
16-15-14-3-2,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.9161121484420585,0.946875,200
16-15-14-3-2,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9346374423203692,0.959375,200
16-15-14-3-2,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8710977564825593,0.9125,200
16-15-14-3-2,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9574999999999999,0.851323869928521,0.89375,200
16-15-14-3-2,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.8200000000000001,0.9550000000000001,0.8357802081639291,0.8875,200
16-15-14-3-2,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8304339444339444,0.8875,200
16-15-14-3-2,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.82,0.9549999999999998,0.8388334180575561,0.8875,200
