indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,12-10-7-6-4,5,0.40573132542219675,126x4,4x212,12,0.06259916240496036,0.31770742466912394,0.025305499992100522,10,0.1625921368539051,0.15438408462080272,0.012992400006623939,7,0.24095576329325585,0.0995099967872117,0.011352899979101494,6,0.2830900030678186,0.09608334791294339,0.009884600003715605,4,0.5429446671580773,0.10994674990947012,0.008578800014220178
1,N,New_N_002.wav,12-10-7-6-4,5,0.4563321235634241,126x4,4x212,12,0.055393754347773876,0.3192734660758338,0.022455500002251938,10,0.25428551737164246,0.16144583714001243,0.00955029999022372,7,0.3407415647941349,0.12695977351196774,0.009823900007177144,6,0.2307006650531498,0.13309380558761574,0.007991899998160079,4,0.42013786753958454,0.14620922347941612,0.00840079999761656
2,N,New_N_003.wav,12-10-7-6-4,5,0.4137496076972244,126x4,4x212,12,0.05878223409940749,0.355780110375396,0.022471999982371926,10,0.16898350755085387,0.1642181501734784,0.009964800003217533,7,0.36607817124184666,0.17312868527881708,0.008045599999604747,6,0.23674684126166856,0.1557662379639072,0.007663700002012774,4,0.4232330754516591,0.1553644561988549,0.006834900006651878
3,N,New_N_004.wav,12-10-7-6-4,5,0.4433326230547729,126x4,4x212,12,0.057825042435784,0.35142051021367066,0.023402399994665757,10,0.1558197056867384,0.18349150856636176,0.009887399995932356,7,0.22552537363370379,0.13719528307848536,0.008933299977798015,6,0.25831031736148896,0.1528855734640709,0.007670899998629466,4,0.3492077047867592,0.1470085366002306,0.006604099995456636
4,N,New_N_005.wav,12-10-7-6-4,5,0.42248870728166515,126x4,4x212,12,0.054157841601229544,0.34425334816918385,0.019602799991844222,10,0.17474458210125784,0.21756560256138377,0.009461700014071539,7,0.2795970198763104,0.17464371573986154,0.007878900010837242,6,0.23778110197646982,0.14973827101327875,0.008661200001370162,4,0.40196707818952865,0.1316769376288848,0.006702100014081225
5,N,New_N_006.wav,12-10-7-6-4,5,0.44025097139782327,126x4,4x212,12,0.05872360381461607,0.3656915650621306,0.019135699985781685,10,0.1712450952021455,0.17706267802755854,0.0059594000049401075,7,0.3254427173614488,0.162711703589436,0.00575310000567697,6,0.2453275299621238,0.1318777146206079,0.004899799998383969,4,0.4201181563140809,0.11253756297968026,0.0038711999950464815
6,N,New_N_007.wav,12-10-7-6-4,5,0.45775214260764596,126x4,4x212,12,0.06414383057521011,0.35003578655292783,0.021833200007677078,10,0.1581796374183425,0.17476253103280015,0.011004200001480058,7,0.31261832882959273,0.14253226334916708,0.009164200018858537,6,0.31090039809521164,0.13067065341292589,0.00783769998815842,4,0.41274321130921554,0.13634063607019317,0.0061135000141803175
7,N,New_N_008.wav,12-10-7-6-4,5,0.5125741861204037,126x4,4x212,12,0.061015584733756206,0.3932933858394801,0.018150699994293973,10,0.23302637871467483,0.1776723935824043,0.008665500005008653,7,0.31804786950094255,0.15874429191790154,0.00797699997201562,6,0.2449215110669998,0.13933993556312504,0.007090500002959743,4,0.396127893124253,0.1707516074105793,0.006158899981528521
8,N,New_N_009.wav,12-10-7-6-4,5,0.4485744185161437,126x4,4x212,12,0.05946553794453734,0.3990806081371404,0.018811099987942725,10,0.19112791882124322,0.18967341234032048,0.010877399996388704,7,0.3388424133256241,0.19738142893797414,0.009844100015470758,6,0.2535107962413685,0.18297743508436579,0.008722900005523115,4,0.41332208819474464,0.19936013595297966,0.007918200019048527
9,N,New_N_010.wav,12-10-7-6-4,5,0.46756000909765466,126x4,4x212,12,0.0547555818725307,0.3142878958016056,0.021750599989900365,10,0.16819508105900552,0.16211635797148974,0.009325799997895956,7,0.36011165744024504,0.11914035181761795,0.009397300018463284,6,0.2647760339766773,0.12533426244140364,0.007247000001370907,4,0.41690104700918945,0.12634132272719215,0.005834099982166663
