,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,29,0,0,2,9
real_AS,0,19,12,7,2
real_MR,2,12,24,1,1
real_MS,4,11,2,15,8
real_MVP,8,4,1,1,26
