,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,4,0
real_AS,0,27,5,1,7
real_MR,0,2,35,2,1
real_MS,0,6,3,29,2
real_MVP,13,4,2,2,19
