epoca,loss_train,loss_val
1,1.5969587752693577,1.534296989440918
2,1.4619081396805613,1.2645659446716309
3,1.263643249085075,1.1340049505233765
4,1.1888444972665686,1.088647723197937
5,1.1692773762502169,1.026931643486023
6,1.0929037144309597,0.9756175875663757
7,1.0489598057771985,0.9492435455322266
8,1.0134891585299843,0.8990639448165894
9,0.9463489275229605,0.8358702659606934
10,0.8854590889654661,0.8244885206222534
11,0.7990494127336302,0.7877448201179504
12,0.8082301946062791,0.752907931804657
13,0.7661509506012264,0.7346389293670654
14,0.6964635190210844,0.6773607730865479
15,0.6901487339484064,0.6428139209747314
16,0.6137523172717345,0.5929484963417053
17,0.5922053722958815,0.6381531357765198
18,0.6030470885728535,0.5640982389450073
19,0.5302744005855761,0.5401145219802856
20,0.5681630467113695,0.5030900835990906
21,0.4970542370880905,0.5419983267784119
22,0.5029454674375685,0.4853098392486572
23,0.48667016272482116,0.5126173496246338
24,0.4976334179702558,0.46735939383506775
25,0.4589768456001031,0.49624714255332947
26,0.44623446778247233,0.48660391569137573
27,0.38479930868274287,0.5090630054473877
28,0.38349490808813197,0.42279621958732605
29,0.36640878276605354,0.44409725069999695
30,0.3342190610342904,0.42157256603240967
