indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_0db,N,New_N_001.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.3857682911794425,2x212,0.01987129996996373,8,0.3026405454122971,0.32743984374687357,0.013001299928873777,4,0.15298562148316106,0.3486748066414729,0.003734300029464066,2,0.1540350787218508,0.16127388691577643,0.002141500008292496
1,SNR_0db,N,New_N_002.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.38198143007988766,2x212,0.01863399997819215,8,0.2984335588557978,0.35389019676407674,0.013242400018498302,4,0.151064885083855,0.3429363061463437,0.0025388000067323446,2,0.15502413126091738,0.16748143742834817,0.0019977999618276954
2,SNR_0db,N,New_N_003.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.3900587033381726,2x212,0.018123900052160025,8,0.3032786697164477,0.344741302135492,0.013016700046136975,4,0.15232488081312032,0.34499736743048676,0.002346299937926233,2,0.16101308535246106,0.13747770356538236,0.0019331000512465835
3,SNR_0db,N,New_N_004.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.38966398088469123,2x212,0.017755300039425492,8,0.3060540199224893,0.35271741062646694,0.012835199944674969,4,0.15160954508500207,0.32579193451053884,0.002324800007045269,2,0.15849963699202652,0.15527639284847927,0.0019109999993816018
4,SNR_0db,N,New_N_005.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.3845613029808935,2x212,0.018518100026994944,8,0.3006638629423605,0.3412308700097156,0.012915399973280728,4,0.15251381274537665,0.3693196867190897,0.002791399951092899,2,0.15646115145376482,0.15615754307741245,0.0019162000389769673
5,SNR_0db,N,New_N_006.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.3886287759728193,2x212,0.018990400014445186,8,0.3040187809256724,0.3551413481856896,0.013319200021214783,4,0.1499429220514951,0.34766347389587987,0.0028359999414533377,2,0.15990475411504868,0.15195049970926316,0.0019364000763744116
6,SNR_0db,N,New_N_007.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.3924293436155054,2x212,0.01839270000346005,8,0.3050033289778683,0.3294461826197331,0.01286330004222691,4,0.16111399864109793,0.33987072803570983,0.0027390000177547336,2,0.1614872337228659,0.1378241310735874,0.0020450000884011388
7,SNR_0db,N,New_N_008.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.3891969748110473,2x212,0.01890410005580634,8,0.3005856365262809,0.3459402231458463,0.013280400075018406,4,0.15636484708963738,0.32656156493379257,0.002751599997282028,2,0.16750544570697443,0.15224735343860957,0.002193200052715838
8,SNR_0db,N,New_N_009.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.3880647342231756,2x212,0.0170147999888286,8,0.30117594713190154,0.36751165404665503,0.011821400024928153,4,0.1558504792878831,0.33271859542731225,0.0023058000952005386,2,0.16078052887048358,0.14870244893338805,0.0021986999781802297
9,SNR_0db,N,New_N_010.wav,8-4-2,DeepONMF_H3,3,nndsvd,0.38855594986778286,2x212,0.017723499913699925,8,0.3012027197555807,0.3683227420221526,0.011834500008262694,4,0.15586791237063274,0.37214494419719935,0.003091400023549795,2,0.1628676723692498,0.1562709671721067,0.002115700044669211
