indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,3-9,2,0.1697397766997489,126x9,9x212,3,0.14867056620646507,0.09331638693580924,0.01178920001257211,9,0.04692060248735776,0.09537719451821143,0.005303399986587465
1,N,New_N_002.wav,3-9,2,0.145857385539839,126x9,9x212,3,0.1271964707369011,0.1826293623070008,0.009373899985803291,9,0.039577746664183365,0.16420820688789312,0.00710580000304617
2,N,New_N_003.wav,3-9,2,0.14787973198669416,126x9,9x212,3,0.13043172704949407,0.23643271825103415,0.012204800004838035,9,0.036501030658883236,0.18075328456212156,0.0057360000209882855
3,N,New_N_004.wav,3-9,2,0.13589673580005726,126x9,9x212,3,0.11509852525344635,0.23659904236348572,0.011498000007122755,9,0.04060662857732737,0.18289532989789428,0.0070198000175878406
4,N,New_N_005.wav,3-9,2,0.17082239638489324,126x9,9x212,3,0.1538507595766817,0.16619301424104208,0.010549400001764297,9,0.04493453735791032,0.10547745751549732,0.007441699999617413
5,N,New_N_006.wav,3-9,2,0.17245365574334326,126x9,9x212,3,0.154490546667283,0.11243708834845458,0.013071199995465577,9,0.04583336450189865,0.07829400697743244,0.005894300004001707
6,N,New_N_007.wav,3-9,2,0.14536919518552185,126x9,9x212,3,0.12506707596315,0.26021199191396843,0.012894200015580282,9,0.04334525831937761,0.13983469132351567,0.004319800005760044
7,N,New_N_008.wav,3-9,2,0.16734013895695088,126x9,9x212,3,0.1497194177982199,0.18729341150724532,0.013347200001589954,9,0.04303181301382019,0.1289137405815305,0.00623159998212941
8,N,New_N_009.wav,3-9,2,0.13908912024939077,126x9,9x212,3,0.11663477356549616,0.32409053151583145,0.008434999996097758,9,0.04061266372075498,0.1994999862931533,0.0072546000010333955
9,N,New_N_010.wav,3-9,2,0.14464565247030733,126x9,9x212,3,0.12593208005699444,0.22758892760398708,0.012778400006936863,9,0.043216062684424045,0.1340185726005915,0.0058250000001862645
10,N,New_N_011.wav,3-9,2,0.15195491720800577,126x9,9x212,3,0.136707552942858,0.19871774919386576,0.010604599985526875,9,0.03914994306936882,0.16906340014156704,0.00488190000760369
11,N,New_N_012.wav,3-9,2,0.13813753152010472,126x9,9x212,3,0.12045155194917186,0.3056236364616532,0.020373000006657094,9,0.037314849161060835,0.17906940861292966,0.006528300000354648
12,N,New_N_013.wav,3-9,2,0.1570485848057078,126x9,9x212,3,0.1396047852429574,0.3629224064441678,0.009746499999891967,9,0.04122205992152658,0.14243390335724926,0.004159600008279085
13,N,New_N_014.wav,3-9,2,0.1556006614278342,126x9,9x212,3,0.13617438324007056,0.14554371722317336,0.012136700010159984,9,0.041110912953684874,0.12248403063305749,0.006294999999227002
14,N,New_N_015.wav,3-9,2,0.14171982049632884,126x9,9x212,3,0.11671814725928722,0.3012043700205497,0.012476200005039573,9,0.0514533076452563,0.1468811048662572,0.005222299980232492
15,N,New_N_016.wav,3-9,2,0.13412529374013704,126x9,9x212,3,0.11215149568006061,0.267944160272533,0.01403520000167191,9,0.0428474075993138,0.19367586340473705,0.007539199985330924
16,N,New_N_017.wav,3-9,2,0.16677601280495824,126x9,9x212,3,0.15150690904411437,0.23680165525227334,0.01423509998130612,9,0.04013706227755914,0.14476807477399736,0.004586800001561642
17,N,New_N_018.wav,3-9,2,0.1402396791116017,126x9,9x212,3,0.12203416891348025,0.19665973356568137,0.012575100001413375,9,0.040418054378073866,0.24889046717760507,0.00537229998735711
18,N,New_N_019.wav,3-9,2,0.1283582355137968,126x9,9x212,3,0.11087532887452402,0.43672344698885407,0.00895030001993291,9,0.04171124915963114,0.16487565245906977,0.0061117000004742295
19,N,New_N_020.wav,3-9,2,0.13349283453230637,126x9,9x212,3,0.11453949514407684,0.32248177124638716,0.01436420000391081,9,0.036981543493761385,0.17846883653161763,0.006467100000008941
20,N,New_N_021.wav,3-9,2,0.13838858471911286,126x9,9x212,3,0.11679777024574226,0.3882899427318698,0.0111785999906715,9,0.04235172798851745,0.21532791325024062,0.004374300013296306
21,N,New_N_022.wav,3-9,2,0.14429957460459367,126x9,9x212,3,0.12647601172790282,0.22571755387305284,0.009148699988145381,9,0.04184000183960639,0.15803976896316788,0.00458710000384599
22,N,New_N_023.wav,3-9,2,0.16513277180390945,126x9,9x212,3,0.14752695301406876,0.18578749885108561,0.009441400005016476,9,0.04412080947493367,0.11901821005298402,0.006793799984734505
23,N,New_N_024.wav,3-9,2,0.15835167408281786,126x9,9x212,3,0.1413425022084976,0.16867415688127696,0.012612100021215156,9,0.041315889084411216,0.1322571103730682,0.006121499987784773
24,N,New_N_025.wav,3-9,2,0.16553420446515804,126x9,9x212,3,0.14988207367637243,0.16533118012259654,0.012388799979817122,9,0.03646906872101498,0.24764096727407547,0.00467890000436455
25,N,New_N_026.wav,3-9,2,0.1655459932765114,126x9,9x212,3,0.14510550237039507,0.1682017849429381,0.013250499992864206,9,0.045946475116287175,0.16713904399652765,0.0045965000172145665
26,N,New_N_027.wav,3-9,2,0.16001157089459908,126x9,9x212,3,0.14393510543689758,0.3166458623361899,0.009349900006782264,9,0.0444813515394611,0.22698320463442379,0.0060615999973379076
27,N,New_N_028.wav,3-9,2,0.1546939776581939,126x9,9x212,3,0.1347723163072454,0.24242858678461623,0.009188199997879565,9,0.04804238972733518,0.13638721660020836,0.003889299987349659
28,N,New_N_029.wav,3-9,2,0.17461707863889503,126x9,9x212,3,0.15770674429020123,0.11521223399526088,0.008559599984437227,9,0.04238498641928044,0.12917349343482817,0.003853200003504753
29,N,New_N_030.wav,3-9,2,0.17461011061902973,126x9,9x212,3,0.15708804339716134,0.17428910532040773,0.00812220000079833,9,0.04363360878792829,0.16753097415646068,0.005653400003211573
30,N,New_N_031.wav,3-9,2,0.13633313399682961,126x9,9x212,3,0.12000131586236516,0.29035840486333325,0.008308599994052202,9,0.03434344500214989,0.20000651292883692,0.006919400009792298
