,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.0,1.0
AS,0.0,95.5,2.5,1.5,0.5
MR,0.5,2.5,93.5,2.0,1.5
MS,0.5,1.5,0.5,93.0,4.5
MVP,5.5,3.0,1.5,1.5,88.5
