indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,17-16-14-7,4,0.4428720704795994,126x7,7x212,17,0.046024749028557015,0.362789788799245,0.021744900004705414,16,0.1680070273153674,0.1334725896438922,0.009947899990947917,14,0.22452884543228793,0.09607381160357742,0.010127600020496175,7,0.5291511510833244,0.0767480934072852,0.0074690000037662685
1,N,New_N_002.wav,17-16-14-7,4,0.4035754164305436,126x7,7x212,17,0.047382139778367555,0.4342077562085843,0.022990600002231076,16,0.15324503819332977,0.18651576818896792,0.009587999986251816,14,0.2404163764093426,0.1493437358330647,0.009243600012268871,7,0.48131802557417047,0.14766056206894962,0.007272099988767877
2,N,New_N_003.wav,17-16-14-7,4,0.31832909789758185,126x7,7x212,17,0.04561124917249093,0.41955930208087616,0.020409600023413077,16,0.16042048278502502,0.19127566374439678,0.012522300006821752,14,0.18072442420212353,0.15437161317479145,0.0071143999812193215,7,0.5366611430234531,0.12887734631152664,0.006098600017139688
3,N,New_N_004.wav,17-16-14-7,4,0.4235207505907571,126x7,7x212,17,0.04883509333509644,0.38820933902366667,0.02367170000798069,16,0.14717489782969606,0.17383195776272434,0.008812100015347824,14,0.2373829191018898,0.11982861819492932,0.008181599987437949,7,0.5419538396746921,0.10731196854478865,0.0073259999917354435
4,N,New_N_005.wav,17-16-14-7,4,0.4571986440207731,126x7,7x212,17,0.04740091619894583,0.43058541417188345,0.01981190001242794,16,0.1632932445532545,0.15415671799563474,0.01015800001914613,14,0.19165683658978702,0.10420673999692198,0.007499200000893325,7,0.5393857608855777,0.1473655259778178,0.007629200001247227
5,N,New_N_006.wav,17-16-14-7,4,0.35939592797578523,126x7,7x212,17,0.04661394873404618,0.3683309945067047,0.02240170000004582,16,0.1540918661453581,0.17319562958609655,0.0073185999935958534,14,0.2066121354628453,0.1457331978063886,0.007322499994188547,7,0.449600105464073,0.09805681370656663,0.007799299986800179
6,N,New_N_007.wav,17-16-14-7,4,0.36325176234036216,126x7,7x212,17,0.045076305197304725,0.4245890104356767,0.021458900009747595,16,0.20058920972407393,0.1834672269649454,0.010273199994117022,14,0.28112153105311355,0.15738318781941876,0.006804800010286272,7,0.5391942571382348,0.1217507002073583,0.004776300018420443
7,N,New_N_008.wav,17-16-14-7,4,0.39585165361922586,126x7,7x212,17,0.05629942558587347,0.3728609430930757,0.01701899999170564,16,0.17137421341748554,0.19727481015680434,0.010799200012115762,14,0.223497803020585,0.1281474807363332,0.010939100000541657,7,0.5226106574705208,0.12997358700545533,0.008991700015030801
8,N,New_N_009.wav,17-16-14-7,4,0.40071071621810145,126x7,7x212,17,0.052384912283603126,0.3637702933786115,0.01939439997659065,16,0.15256613522736928,0.19326543300092763,0.011564499989617616,14,0.2228590717645493,0.15810012882455438,0.01039199999650009,7,0.49370718148903775,0.17747736165270694,0.007722399983322248
9,N,New_N_010.wav,17-16-14-7,4,0.4602286043026193,126x7,7x212,17,0.05046439890791218,0.35721414503263116,0.018266999977640808,16,0.15085291512929835,0.13178578491448048,0.006800300005124882,14,0.16997203788009912,0.10304598198528307,0.006528800004161894,7,0.5316097331429716,0.0967003126032218,0.006032500008586794
10,N,New_N_011.wav,17-16-14-7,4,0.40878114006898003,126x7,7x212,17,0.05092679919985262,0.3757946270419307,0.020199499995214865,16,0.15043865467973885,0.17806340505029372,0.00915179998264648,14,0.2040727007080096,0.12410212845862116,0.00630580002325587,7,0.5261195651872995,0.11797512247418662,0.004919200000585988
11,N,New_N_012.wav,17-16-14-7,4,0.40866903762750706,126x7,7x212,17,0.04585398610007235,0.3705114844874841,0.016037299996241927,16,0.1783321708618078,0.14998032095155125,0.008932099997764453,14,0.21702059420490424,0.10741113376731015,0.008795700006885454,7,0.4612413348542789,0.11737138975517596,0.005949999991571531
12,N,New_N_013.wav,17-16-14-7,4,0.433844221331659,126x7,7x212,17,0.04641732629018531,0.4018963719404413,0.018917900015367195,16,0.16495334079513754,0.15995398563014956,0.008032499987166375,14,0.2252251501773082,0.1343335337096025,0.0088675000006333,7,0.524533009320305,0.15218867899093308,0.007244900014484301
13,N,New_N_014.wav,17-16-14-7,4,0.4339051080872322,126x7,7x212,17,0.04999077156951849,0.3398712936617286,0.021965899999486282,16,0.14763205293174497,0.11760622288236523,0.010045000002719462,14,0.26722783360220886,0.10119610043903811,0.007768499985104427,7,0.4690166754292437,0.08606292928501413,0.005323199991835281
14,N,New_N_015.wav,17-16-14-7,4,0.43345064571536035,126x7,7x212,17,0.046944883990903734,0.4049544652070636,0.01960040000267327,16,0.1765597431427899,0.16960701485591484,0.008059399988269433,14,0.2367402180173541,0.13144667167871177,0.007791400013957173,7,0.5392358276241919,0.13707076932856552,0.00476929999422282
15,N,New_N_016.wav,17-16-14-7,4,0.39056577674408427,126x7,7x212,17,0.04868895526717482,0.3642626890497129,0.016803300008177757,16,0.18307089250973016,0.1431075165795771,0.009407699981238693,14,0.2121989666338789,0.1189115838012994,0.008810500003164634,7,0.48156215249905193,0.11473096757552577,0.008632400014903396
