indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,12-8-4,3,0.26501253866761776,126x4,4x212,12,0.06259916240496036,0.31770742466912394,0.008311899997352157,8,0.22554095585438086,0.14110176002055522,0.004407899999932852,4,0.4926684863464208,0.1003022918094284,0.003656699998828117
1,N,New_N_002.wav,12-8-4,3,0.33955604626121166,126x4,4x212,12,0.055393754347773876,0.3192734660758338,0.008028199998079799,8,0.26930979887515827,0.15896399557940236,0.0034277000013389625,4,0.4860486291707319,0.19666753669017611,0.0024898999981814995
2,N,New_N_003.wav,12-8-4,3,0.2971560072666783,126x4,4x212,12,0.05878223409940749,0.355780110375396,0.008031400000618305,8,0.2792315014907825,0.1731942868194604,0.004375299999082927,4,0.4899416127781601,0.15960196526935233,0.003588899999158457
3,N,New_N_004.wav,12-8-4,3,0.3573207244048246,126x4,4x212,12,0.057825042435784,0.35142051021367066,0.00819000000046799,8,0.20092489267135527,0.15269284865457658,0.002982899997732602,4,0.4003513187712635,0.11790811550244494,0.0023962999985087663
4,N,New_N_005.wav,12-8-4,3,0.27904998901813555,126x4,4x212,12,0.054157841601229544,0.34425334816918385,0.007905500002379995,8,0.2250839202929214,0.23258071482856682,0.00435299999662675,4,0.4312999288417757,0.16586581145144494,0.003579099997295998
5,N,New_N_006.wav,12-8-4,3,0.3630786399612591,126x4,4x212,12,0.05872360381461607,0.3656915650621306,0.010458299999299925,8,0.2323426511521038,0.1869226202213368,0.003100599999015685,4,0.4030256602322219,0.16280767266988486,0.0023383000007015653
6,N,New_N_007.wav,12-8-4,3,0.38306714924144275,126x4,4x212,12,0.06414383057521011,0.35003578655292783,0.00782479999907082,8,0.26246860947904005,0.15352305593025878,0.0029662999950232916,4,0.45793148676759854,0.13572349186533142,0.0023764000070514157
7,N,New_N_008.wav,12-8-4,3,0.3303367447634468,126x4,4x212,12,0.061015584733756206,0.3932933858394801,0.007934100001875777,8,0.26476266146074595,0.19658884444456998,0.00294209999992745,4,0.5157895972416587,0.23223547661952934,0.002940499995020218
8,N,New_N_009.wav,12-8-4,3,0.25100110204921683,126x4,4x212,12,0.05946553794453734,0.3990806081371404,0.00754909999523079,8,0.26690504512469576,0.22536678156839307,0.005332900000212248,4,0.5019328763071061,0.16775275191735903,0.0046748999957344495
9,N,New_N_010.wav,12-8-4,3,0.2871620413359667,126x4,4x212,12,0.0547555818725307,0.3142878958016056,0.013514400001440663,8,0.19700583493227972,0.23014573353991855,0.004094900003110524,4,0.4323286444191572,0.2401252265193989,0.005154100006620865
