,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.0,1.5
AS,0.5,96.5,2.0,0.5,0.5
MR,3.0,5.0,89.0,2.5,0.5
MS,0.5,0.5,2.0,93.5,3.5000000000000004
MVP,3.5000000000000004,4.0,2.0,3.5000000000000004,87.0
