indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,18-4,DeepONMF_H2,2,nndsvd,0.3348751372548335,4x212,0.023585000075399876,18,0.2647023838318038,0.2979125995586145,0.019712999928742647,4,0.2635166974287686,0.2996328599127504,0.0029331999830901623
1,SNR_0db,N,New_N_002.wav,18-4,DeepONMF_H2,2,nndsvd,0.3332563984487748,4x212,0.02063419995829463,18,0.2620956332074962,0.32140622889420584,0.01678329997230321,4,0.24874305850100975,0.3107121597606801,0.0030438998946920037
2,SNR_0db,N,New_N_003.wav,18-4,DeepONMF_H2,2,nndsvd,0.3357999076053215,4x212,0.021478099981322885,18,0.26762554798875493,0.3166605375831365,0.017213999992236495,4,0.2519359549177134,0.3041171965882025,0.0032685999758541584
3,SNR_0db,N,New_N_004.wav,18-4,DeepONMF_H2,2,nndsvd,0.3375365882270446,4x212,0.021619100007228553,18,0.2678204393968295,0.31691992331055363,0.017132499953731894,4,0.2586354118930196,0.2848415583667617,0.003589699976146221
4,SNR_0db,N,New_N_005.wav,18-4,DeepONMF_H2,2,nndsvd,0.33419160978682494,4x212,0.020171600044704974,18,0.26478600855246914,0.31304731098223954,0.01662779995240271,4,0.25196884866634084,0.3079806682429363,0.0026786000235006213
5,SNR_0db,N,New_N_006.wav,18-4,DeepONMF_H2,2,nndsvd,0.3376683191547043,4x212,0.020832200068980455,18,0.26679546312199953,0.3126545079308331,0.01698970003053546,4,0.2576947765343646,0.2816830451234785,0.002933399984613061
6,SNR_0db,N,New_N_007.wav,18-4,DeepONMF_H2,2,nndsvd,0.33888708847627064,4x212,0.020380100002512336,18,0.2665353124614772,0.31118754596797615,0.016442999942228198,4,0.26173074843230665,0.28808553104880485,0.002977500087581575
7,SNR_0db,N,New_N_008.wav,18-4,DeepONMF_H2,2,nndsvd,0.3360678369194904,4x212,0.02139130001887679,18,0.2615378674506961,0.31188223957372485,0.016854899935424328,4,0.2645338228958776,0.275508586066899,0.0034762000432237983
8,SNR_0db,N,New_N_009.wav,18-4,DeepONMF_H2,2,nndsvd,0.33855791527349527,4x212,0.020485800108872354,18,0.26367160446313154,0.31542407813340434,0.016610699938610196,4,0.2602885711625939,0.30376337544637266,0.002952600014396012
9,SNR_0db,N,New_N_010.wav,18-4,DeepONMF_H2,2,nndsvd,0.34076689514546243,4x212,0.019623500062152743,18,0.26470449819528713,0.3136192425534522,0.016316300025209785,4,0.2622003860641586,0.32630806715188826,0.002636800054460764
10,SNR_0db,N,New_N_011.wav,18-4,DeepONMF_H2,2,nndsvd,0.33737989538215235,4x212,0.02060180006083101,18,0.26504166609235924,0.3160090164668364,0.016962099936790764,4,0.25962310458403365,0.2757786682939335,0.002650699927471578
11,SNR_0db,N,New_N_012.wav,18-4,DeepONMF_H2,2,nndsvd,0.3378071827251087,4x212,0.020193199976347387,18,0.26704432848834436,0.30267483366462733,0.01676889997906983,4,0.257975919032679,0.30503251152642247,0.002654300071299076
12,SNR_0db,N,New_N_013.wav,18-4,DeepONMF_H2,2,nndsvd,0.3377548563672818,4x212,0.020641100010834634,18,0.26351372619360736,0.3195371836372999,0.01681179995648563,4,0.2594342644818889,0.30848974214541286,0.0028508000541478395
13,SNR_0db,N,New_N_014.wav,18-4,DeepONMF_H2,2,nndsvd,0.3335929383812586,4x212,0.021084100008010864,18,0.26216790662604555,0.31750819109227857,0.017321899998933077,4,0.2549818476140707,0.32620747858908855,0.0028487000381574035
14,SNR_0db,N,New_N_015.wav,18-4,DeepONMF_H2,2,nndsvd,0.3432187566072194,4x212,0.023327399976551533,18,0.27186536213833146,0.30615674975792395,0.018655599909834564,4,0.2593660949638136,0.32786701662787643,0.0037788000190630555
15,SNR_0db,N,New_N_016.wav,18-4,DeepONMF_H2,2,nndsvd,0.33795819012260264,4x212,0.023155399947427213,18,0.26942535182471933,0.3077298315346199,0.01877339999191463,4,0.25778647997129767,0.2800546237035096,0.0034216000931337476
