,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,1,0,2,3
real_AS,0,37,0,2,1
real_MR,0,5,25,4,6
real_MS,4,3,0,29,4
real_MVP,3,2,2,4,29
